flight_id,date,airline,origin,destination,dep_delay,arr_delay,distance,day_of_week,month,hour,cancelled,diverted,weather_delay,carrier_delay,nas_delay,late_aircraft_delay,is_delayed
19003,2022-12-31,JetBlue,BOS,EWR,-7.9,5.0,2106,6,12,3,0,0,0.0,0.0,0.0,0.0,0.0
19781,2022-12-31,American,SFO,PDX,-3.5,15.4,469,6,12,5,0,0,0.0,0.0,0.0,0.0,1.0
20470,2022-12-31,Delta,MSP,EWR,7.2,-4.1,1936,6,12,13,0,0,2.2,1.8,1.4,1.8,0.0
22565,2022-12-31,Southwest,TPA,SLC,34.1,30.2,705,6,12,21,0,0,10.2,8.5,6.8,8.5,1.0
23307,2022-12-31,United,SLC,BOS,9.7,-7.8,1933,6,12,22,0,0,2.9,2.4,1.9,2.4,0.0
24378,2022-12-31,American,CLT,SLC,23.7,14.8,2017,6,12,20,0,0,7.1,5.9,4.7,5.9,0.0
24485,2022-12-31,Delta,PHX,MSP,11.8,16.0,913,6,12,15,0,0,3.5,3.0,2.4,2.9,1.0
26441,2022-12-31,Southwest,DEN,ORD,0.2,5.6,699,6,12,20,0,0,0.1,0.0,0.0,0.0,0.0
28948,2022-12-31,United,LAX,HNL,18.8,34.9,1954,6,12,13,0,0,5.6,4.7,3.8,4.7,1.0
29489,2022-12-31,Hawaiian,CLT,LAS,-18.8,2.2,1929,6,12,7,0,0,0.0,0.0,0.0,0.0,0.0
29502,2022-12-31,JetBlue,SFO,MIA,27.1,33.7,1200,6,12,22,0,0,8.1,6.8,5.4,6.8,1.0
31180,2022-12-31,Frontier,MCO,HNL,21.8,2.1,1759,6,12,18,0,0,6.5,8.3,4.4,2.6,0.0
31676,2022-12-31,Delta,LAS,BOS,-10.0,-5.3,1116,6,12,10,0,0,0.0,0.0,0.0,0.0,0.0
32082,2022-12-31,American,ORD,MSP,4.5,14.9,721,6,12,4,0,0,1.3,1.1,0.9,1.1,0.0
33298,2022-12-31,Delta,MIA,LAX,-11.1,-15.0,1253,6,12,12,0,0,0.0,0.0,0.0,0.0,0.0
35679,2022-12-31,Frontier,MDW,LAX,-18.9,-22.7,765,6,12,13,0,0,0.0,0.0,0.0,0.0,0.0
35794,2022-12-31,American,TPA,MSP,4.9,16.3,1293,6,12,5,0,0,1.5,1.2,1.0,1.2,1.0
37330,2022-12-31,American,LAS,ATL,30.3,39.1,466,6,12,14,0,0,9.1,7.6,6.1,7.6,1.0
37397,2022-12-31,Hawaiian,DEN,MDW,16.1,3.7,1032,6,12,19,0,0,4.8,4.0,3.2,4.0,0.0
38116,2022-12-31,Frontier,MIA,TPA,30.7,26.1,1159,6,12,5,0,0,9.2,11.7,6.1,3.7,1.0
39126,2022-12-31,Southwest,HNL,LAS,22.3,20.9,927,6,12,9,0,0,6.7,5.6,4.5,5.6,1.0
39668,2022-12-31,Frontier,MDW,SEA,-6.4,-6.3,1175,6,12,8,0,0,0.0,0.0,0.0,0.0,0.0
40335,2022-12-31,Southwest,BOS,LAX,5.2,8.1,237,6,12,17,0,1,1.6,1.3,1.0,1.3,0.0
42512,2022-12-31,United,EWR,FLL,,,340,6,12,6,1,0,0.0,0.0,0.0,0.0,
42723,2022-12-31,Delta,STL,BWI,15.4,26.5,557,6,12,14,0,0,4.6,3.8,3.1,3.8,1.0
43160,2022-12-31,Southwest,JFK,FLL,17.7,8.8,2153,6,12,9,0,0,5.3,4.4,3.5,4.4,0.0
44554,2022-12-31,United,HNL,SLC,20.4,6.1,276,6,12,4,0,0,6.1,5.1,4.1,5.1,0.0
44757,2022-12-31,Alaska,MCO,LAS,0.2,-6.0,1688,6,12,17,0,0,0.1,0.0,0.0,0.0,0.0
44954,2022-12-31,American,IAH,MIA,18.8,11.0,325,6,12,12,0,0,5.6,4.7,3.8,4.7,0.0
45242,2022-12-31,Southwest,SEA,LAS,78.3,56.7,2099,6,12,13,0,0,23.5,19.6,15.7,19.6,1.0
1922,2023-01-01,United,BOS,EWR,-19.6,-8.9,2106,7,1,1,0,0,0.0,0.0,0.0,0.0,0.0
2270,2023-01-01,Southwest,IAH,ORD,0.1,9.2,1206,7,1,15,0,0,0.0,0.0,0.0,0.0,0.0
3591,2023-01-01,Southwest,ORD,BNA,-6.9,-10.4,1928,7,1,19,0,0,0.0,0.0,0.0,0.0,0.0
3718,2023-01-01,Delta,BOS,MSP,-1.6,-5.9,623,7,1,16,0,0,0.0,0.0,0.0,0.0,0.0
4055,2023-01-01,Delta,DCA,FLL,14.8,9.1,1655,7,1,6,0,0,4.4,3.7,3.0,3.7,0.0
4489,2023-01-01,Delta,DTW,PDX,,,740,7,1,19,1,0,0.0,0.0,0.0,0.0,
5160,2023-01-01,Southwest,LAX,BOS,-11.9,-9.7,991,7,1,17,0,0,0.0,0.0,0.0,0.0,0.0
5447,2023-01-01,JetBlue,PHX,DFW,15.1,24.8,943,7,1,9,0,0,4.5,3.8,3.0,3.8,1.0
6624,2023-01-01,Spirit,CLT,MIA,,,2002,7,1,19,1,0,0.0,0.0,0.0,0.0,
11191,2023-01-01,United,JFK,SLC,16.0,15.7,727,7,1,18,0,0,4.8,4.0,3.2,4.0,1.0
11349,2023-01-01,Southwest,BWI,MIA,,,651,7,1,10,1,0,0.0,0.0,0.0,0.0,
11581,2023-01-01,Delta,DEN,AUS,46.3,47.2,2472,7,1,19,0,0,13.9,11.6,9.3,11.6,1.0
12986,2023-01-01,Southwest,DEN,AUS,10.2,1.7,2472,7,1,13,0,0,3.1,2.6,2.0,2.5,0.0
13648,2023-01-01,United,PDX,BOS,18.7,9.5,2572,7,1,17,0,0,5.6,4.7,3.7,4.7,0.0
14664,2023-01-01,Delta,DTW,IAH,9.1,0.4,2248,7,1,10,0,0,2.7,2.3,1.8,2.3,0.0
15802,2023-01-01,Southwest,FLL,DFW,9.7,23.3,1220,7,1,18,0,0,2.9,2.4,1.9,2.4,1.0
17089,2023-01-01,Southwest,IAH,DFW,-6.9,3.0,1923,7,1,10,0,0,0.0,0.0,0.0,0.0,0.0
18405,2023-01-01,Southwest,DTW,IAH,38.4,34.0,2248,7,1,14,0,0,11.5,9.6,7.7,9.6,1.0
19697,2023-01-01,Frontier,PDX,SAN,-0.3,-10.3,1229,7,1,15,0,0,0.0,0.0,0.0,0.0,0.0
20212,2023-01-01,Delta,LAX,HNL,31.6,28.3,1954,7,1,8,0,0,9.5,7.9,6.3,7.9,1.0
21158,2023-01-01,JetBlue,MSP,HNL,0.9,7.4,2234,7,1,17,0,0,0.3,0.2,0.2,0.2,0.0
21450,2023-01-01,American,ATL,MIA,9.4,10.9,1212,7,1,20,0,0,2.8,2.4,1.9,2.3,0.0
24219,2023-01-01,Delta,ORD,ATL,2.2,2.2,2372,7,1,11,0,0,0.7,0.6,0.4,0.5,0.0
25209,2023-01-01,Delta,FLL,PDX,22.9,30.2,1303,7,1,3,0,0,6.9,5.7,4.6,5.7,1.0
26842,2023-01-01,Delta,STL,SFO,18.4,2.8,2381,7,1,12,0,0,5.5,4.6,3.7,4.6,0.0
28158,2023-01-01,United,MSP,ORD,,,421,7,1,7,1,0,0.0,0.0,0.0,0.0,
30873,2023-01-01,American,MSP,SAN,,,849,7,1,7,1,0,0.0,0.0,0.0,0.0,
31373,2023-01-01,Alaska,CLT,ORD,7.6,3.7,1642,7,1,16,0,0,2.3,1.9,1.5,1.9,0.0
32729,2023-01-01,Allegiant,TPA,CLT,-1.3,18.1,889,7,1,8,0,0,0.0,0.0,0.0,0.0,1.0
33348,2023-01-01,Delta,SEA,IAH,0.8,-1.5,397,7,1,8,0,0,0.2,0.2,0.2,0.2,0.0
35402,2023-01-01,Southwest,SFO,DCA,-25.1,-27.7,2315,7,1,17,0,0,0.0,0.0,0.0,0.0,0.0
35839,2023-01-01,Spirit,DEN,HNL,-1.1,-19.4,1739,7,1,6,0,0,0.0,0.0,0.0,0.0,0.0
36942,2023-01-01,Frontier,BWI,ORD,5.0,20.8,622,7,1,12,0,0,1.5,1.9,1.0,0.6,1.0
39042,2023-01-01,United,TPA,SLC,29.2,35.3,705,7,1,16,0,0,8.8,7.3,5.8,7.3,1.0
40697,2023-01-01,Delta,MDW,JFK,-7.7,-4.3,1333,7,1,8,0,0,0.0,0.0,0.0,0.0,0.0
41721,2023-01-01,Southwest,DTW,SLC,-4.5,-9.8,1752,7,1,16,0,0,0.0,0.0,0.0,0.0,0.0
42638,2023-01-01,Delta,DFW,HNL,45.7,30.5,2440,7,1,17,0,0,13.7,11.4,9.1,11.4,1.0
42639,2023-01-01,United,ORD,SAN,4.5,-17.6,1456,7,1,7,0,0,1.3,1.1,0.9,1.1,0.0
43430,2023-01-01,American,LAS,MSP,22.0,17.8,2413,7,1,8,0,0,6.6,5.5,4.4,5.5,1.0
43827,2023-01-01,Hawaiian,MIA,BNA,-3.2,-14.2,2616,7,1,9,0,0,0.0,0.0,0.0,0.0,0.0
45009,2023-01-01,JetBlue,EWR,DFW,11.8,1.2,479,7,1,12,0,0,3.5,3.0,2.4,2.9,0.0
45186,2023-01-01,American,TPA,DTW,56.9,62.9,2556,7,1,8,0,0,17.1,14.2,11.4,14.2,1.0
46866,2023-01-01,Delta,HNL,DTW,49.0,51.9,2194,7,1,5,0,0,14.7,12.2,9.8,12.2,1.0
48865,2023-01-01,American,AUS,EWR,49.1,42.2,760,7,1,23,0,0,14.7,12.3,9.8,12.3,1.0
49575,2023-01-01,United,BOS,ORD,8.2,6.8,1455,7,1,17,0,0,2.5,2.0,1.6,2.0,0.0
49636,2023-01-01,Southwest,FLL,ORD,19.8,24.5,817,7,1,10,0,0,5.9,5.0,4.0,4.9,1.0
3219,2023-01-02,American,PDX,EWR,29.2,20.2,2284,1,1,20,0,0,8.8,7.3,5.8,7.3,1.0
3261,2023-01-02,American,MIA,SAN,37.4,30.5,345,1,1,10,0,0,11.2,9.4,7.5,9.3,1.0
3943,2023-01-02,Hawaiian,PHX,BWI,6.7,9.3,1407,1,1,15,0,0,2.0,1.7,1.3,1.7,0.0
4494,2023-01-02,United,DFW,MCO,21.8,27.8,2588,1,1,16,0,0,6.5,5.4,4.4,5.4,1.0
4670,2023-01-02,Hawaiian,TPA,PDX,6.2,1.2,1545,1,1,13,0,0,1.9,1.6,1.2,1.5,0.0
6224,2023-01-02,Southwest,SEA,DEN,-4.6,-1.8,2093,1,1,11,0,0,0.0,0.0,0.0,0.0,0.0
6615,2023-01-02,Southwest,AUS,MSP,13.1,15.9,625,1,1,14,0,0,3.9,3.3,2.6,3.3,1.0
8428,2023-01-02,United,HNL,CLT,56.3,37.2,591,1,1,21,0,0,16.9,14.1,11.3,14.1,1.0
11144,2023-01-02,Southwest,DTW,SAN,18.7,19.5,1999,1,1,5,0,0,5.6,4.7,3.7,4.7,1.0
11835,2023-01-02,United,MSP,SEA,-5.7,-18.9,1375,1,1,18,0,0,0.0,0.0,0.0,0.0,0.0
12564,2023-01-02,United,MCO,BOS,94.5,97.1,1958,1,1,19,0,0,28.4,23.6,18.9,23.6,1.0
13182,2023-01-02,Southwest,FLL,STL,14.8,25.0,1966,1,1,8,0,0,4.4,3.7,3.0,3.7,1.0
14059,2023-01-02,Southwest,CLT,SLC,8.3,17.3,2017,1,1,10,0,0,2.5,2.1,1.7,2.1,1.0
14826,2023-01-02,Delta,SFO,MSP,-4.9,-1.3,331,1,1,6,0,0,0.0,0.0,0.0,0.0,0.0
15107,2023-01-02,Spirit,STL,FLL,124.0,119.8,1915,1,1,19,0,0,37.2,49.6,24.8,12.4,1.0
19162,2023-01-02,United,DEN,ATL,26.1,24.1,2065,1,1,10,0,0,7.8,6.5,5.2,6.5,1.0
19234,2023-01-02,American,MIA,PDX,9.1,24.8,2599,1,1,12,0,0,2.7,2.3,1.8,2.3,1.0
19962,2023-01-02,United,EWR,MSP,,,2460,1,1,16,1,0,0.0,0.0,0.0,0.0,
20071,2023-01-02,American,JFK,BNA,7.3,-2.1,734,1,1,11,0,0,2.2,1.8,1.5,1.8,0.0
20628,2023-01-02,American,IAH,SLC,7.6,1.7,2586,1,1,16,0,0,2.3,1.9,1.5,1.9,0.0
21774,2023-01-02,American,SAN,BWI,23.1,22.4,841,1,1,12,0,0,6.9,5.8,4.6,5.8,1.0
22610,2023-01-02,Delta,ATL,JFK,21.9,7.4,2039,1,1,10,0,0,6.6,5.5,4.4,5.5,0.0
23937,2023-01-02,American,BNA,LAS,49.4,59.9,263,1,1,5,0,0,14.8,12.4,9.9,12.3,1.0
24737,2023-01-02,Delta,BNA,CLT,-9.7,5.0,448,1,1,6,0,0,0.0,0.0,0.0,0.0,0.0
24819,2023-01-02,United,IAH,TPA,72.8,77.4,1621,1,1,11,0,0,21.8,18.2,14.6,18.2,1.0
25647,2023-01-02,Delta,PDX,DTW,2.0,-5.8,2085,1,1,13,0,0,0.6,0.5,0.4,0.5,0.0
26255,2023-01-02,JetBlue,MIA,DFW,4.3,12.9,2222,1,1,10,0,0,1.3,1.1,0.9,1.1,0.0
26442,2023-01-02,Southwest,CLT,LAS,6.7,-0.1,1929,1,1,12,0,0,2.0,1.7,1.3,1.7,0.0
27294,2023-01-02,United,MCO,SFO,-2.1,-17.0,1558,1,1,8,0,0,0.0,0.0,0.0,0.0,0.0
27434,2023-01-02,Southwest,SAN,DTW,-9.5,7.6,397,1,1,8,0,0,0.0,0.0,0.0,0.0,0.0
27622,2023-01-02,Spirit,AUS,FLL,-1.4,-4.2,524,1,1,7,0,1,0.0,0.0,0.0,0.0,0.0
27640,2023-01-02,Southwest,DEN,DTW,2.7,19.4,2364,1,1,8,0,0,0.8,0.7,0.5,0.7,1.0
27871,2023-01-02,Alaska,ORD,BWI,4.4,10.5,1140,1,1,12,0,0,1.3,1.1,0.9,1.1,0.0
29224,2023-01-02,Alaska,HNL,LAS,-1.6,-4.0,927,1,1,7,0,0,0.0,0.0,0.0,0.0,0.0
29625,2023-01-02,JetBlue,MIA,DTW,,,1903,1,1,13,1,0,0.0,0.0,0.0,0.0,
29838,2023-01-02,United,STL,DCA,-4.8,-17.1,1251,1,1,18,0,0,0.0,0.0,0.0,0.0,0.0
31190,2023-01-02,Frontier,PHX,EWR,9.1,11.3,843,1,1,6,0,0,2.7,3.5,1.8,1.1,0.0
32208,2023-01-02,American,ORD,FLL,11.5,27.0,771,1,1,20,0,0,3.4,2.9,2.3,2.9,1.0
32372,2023-01-02,JetBlue,DCA,PHX,2.0,-4.5,1793,1,1,12,0,0,0.6,0.5,0.4,0.5,0.0
33328,2023-01-02,Delta,SAN,CLT,7.1,19.4,1182,1,1,14,0,0,2.1,1.8,1.4,1.8,1.0
34120,2023-01-02,Southwest,MIA,FLL,44.3,37.8,997,1,1,21,0,0,13.3,11.1,8.9,11.1,1.0
34352,2023-01-02,American,ATL,IAH,22.7,20.7,1903,1,1,8,0,0,6.8,5.7,4.5,5.7,1.0
35777,2023-01-02,Southwest,JFK,MSP,15.4,-3.4,2143,1,1,13,0,0,4.6,3.8,3.1,3.8,0.0
36347,2023-01-02,Delta,STL,ATL,2.4,-21.6,270,1,1,16,0,0,0.7,0.6,0.5,0.6,0.0
37074,2023-01-02,Southwest,MSP,PDX,7.4,13.6,1915,1,1,13,0,0,2.2,1.8,1.5,1.8,0.0
37184,2023-01-02,Southwest,FLL,DTW,57.8,42.2,360,1,1,16,0,0,17.3,14.4,11.6,14.4,1.0
37320,2023-01-02,JetBlue,PHX,MCO,26.8,24.2,2290,1,1,10,0,0,8.0,6.7,5.4,6.7,1.0
38668,2023-01-02,Delta,MSP,SFO,42.3,29.1,2440,1,1,21,0,0,12.7,10.6,8.5,10.6,1.0
38766,2023-01-02,American,PDX,LAS,11.8,5.6,2425,1,1,6,0,0,3.5,3.0,2.4,2.9,0.0
39943,2023-01-02,Alaska,PHX,SFO,13.3,9.2,258,1,1,10,0,0,4.0,3.3,2.7,3.3,0.0
40379,2023-01-02,Southwest,LAS,MCO,10.6,15.6,2194,1,1,15,0,0,3.2,2.6,2.1,2.6,1.0
43007,2023-01-02,Southwest,SEA,DCA,-9.0,-3.7,2008,1,1,21,0,0,0.0,0.0,0.0,0.0,0.0
43988,2023-01-02,Delta,DTW,LAX,41.8,30.8,1691,1,1,19,0,0,12.5,10.4,8.4,10.4,1.0
49667,2023-01-02,Allegiant,DCA,LAS,,,535,1,1,13,1,0,0.0,0.0,0.0,0.0,
1934,2023-01-03,Southwest,LAS,MIA,6.0,20.3,2353,2,1,11,0,0,1.8,1.5,1.2,1.5,1.0
3970,2023-01-03,Spirit,BWI,EWR,,,2684,2,1,15,1,0,0.0,0.0,0.0,0.0,
4174,2023-01-03,United,MSP,BWI,9.3,13.9,734,2,1,4,0,0,2.8,2.3,1.9,2.3,0.0
5171,2023-01-03,Delta,DTW,MDW,-3.7,12.8,1626,2,1,5,0,0,0.0,0.0,0.0,0.0,0.0
5493,2023-01-03,Frontier,MDW,DTW,6.1,9.5,2672,2,1,7,0,0,1.8,2.3,1.2,0.7,0.0
5536,2023-01-03,Hawaiian,CLT,JFK,-16.0,-19.3,1623,2,1,20,0,0,0.0,0.0,0.0,0.0,0.0
8338,2023-01-03,Delta,DCA,BWI,-10.1,-3.6,390,2,1,16,0,0,0.0,0.0,0.0,0.0,0.0
8844,2023-01-03,Southwest,HNL,AUS,-4.7,5.7,1160,2,1,18,0,0,0.0,0.0,0.0,0.0,0.0
9954,2023-01-03,Alaska,HNL,BOS,3.0,4.9,1523,2,1,14,0,0,0.9,0.8,0.6,0.7,0.0
10041,2023-01-03,Southwest,JFK,LAX,6.7,10.0,2323,2,1,7,0,0,2.0,1.7,1.3,1.7,0.0
10822,2023-01-03,American,HNL,LAS,6.7,5.2,927,2,1,18,0,0,2.0,1.7,1.3,1.7,0.0
11020,2023-01-03,Spirit,HNL,SFO,,,1453,2,1,5,1,0,0.0,0.0,0.0,0.0,
11939,2023-01-03,Alaska,CLT,DFW,-2.2,0.1,1001,2,1,9,0,0,0.0,0.0,0.0,0.0,0.0
12563,2023-01-03,Delta,EWR,AUS,13.4,-0.6,1730,2,1,15,0,0,4.0,3.4,2.7,3.3,0.0
12949,2023-01-03,JetBlue,BWI,JFK,14.6,18.2,1018,2,1,6,0,0,4.4,3.6,2.9,3.6,1.0
13007,2023-01-03,Frontier,IAH,LAX,-5.3,-3.1,2395,2,1,9,0,0,0.0,0.0,0.0,0.0,0.0
13894,2023-01-03,Delta,AUS,JFK,10.6,-11.4,2609,2,1,20,0,0,3.2,2.6,2.1,2.6,0.0
14946,2023-01-03,JetBlue,IAH,PHX,2.1,0.4,659,2,1,13,0,0,0.6,0.5,0.4,0.5,0.0
15477,2023-01-03,United,LAX,EWR,37.5,29.5,1810,2,1,18,0,0,11.2,9.4,7.5,9.4,1.0
17854,2023-01-03,Southwest,SFO,MSP,31.7,42.3,331,2,1,11,0,0,9.5,7.9,6.3,7.9,1.0
18085,2023-01-03,Southwest,IAH,MCO,31.7,15.5,2376,2,1,17,0,0,9.5,7.9,6.3,7.9,1.0
18123,2023-01-03,Spirit,JFK,DFW,20.4,12.4,2252,2,1,11,0,0,6.1,8.2,4.1,2.0,0.0
19158,2023-01-03,United,STL,MDW,6.4,8.7,2580,2,1,16,0,0,1.9,1.6,1.3,1.6,0.0
20239,2023-01-03,Delta,AUS,EWR,4.6,-2.1,760,2,1,17,0,0,1.4,1.2,0.9,1.1,0.0
20394,2023-01-03,Delta,TPA,FLL,9.1,0.2,2044,2,1,5,0,0,2.7,2.3,1.8,2.3,0.0
21036,2023-01-03,United,BNA,SEA,17.3,25.8,1943,2,1,17,0,0,5.2,4.3,3.5,4.3,1.0
21694,2023-01-03,Delta,EWR,BOS,19.7,18.1,1509,2,1,9,0,0,5.9,4.9,3.9,4.9,1.0
21809,2023-01-03,Delta,CLT,STL,,,991,2,1,21,1,0,0.0,0.0,0.0,0.0,
22005,2023-01-03,Delta,AUS,MDW,-9.5,2.8,2538,2,1,15,0,0,0.0,0.0,0.0,0.0,0.0
24236,2023-01-03,Southwest,BWI,JFK,51.0,51.1,1018,2,1,15,0,0,15.3,12.8,10.2,12.7,1.0
24518,2023-01-03,Frontier,SFO,LAX,8.8,0.3,1303,2,1,15,0,0,2.6,3.3,1.8,1.1,0.0
25723,2023-01-03,Delta,DFW,STL,9.4,2.8,1872,2,1,8,0,0,2.8,2.4,1.9,2.3,0.0
26073,2023-01-03,Delta,MCO,ATL,2.0,2.2,584,2,1,19,0,0,0.6,0.5,0.4,0.5,0.0
27114,2023-01-03,JetBlue,BOS,BWI,12.8,7.3,1041,2,1,1,0,0,3.8,3.2,2.6,3.2,0.0
28931,2023-01-03,JetBlue,EWR,JFK,23.3,7.3,2688,2,1,11,0,0,7.0,5.8,4.7,5.8,0.0
28955,2023-01-03,United,ORD,DEN,-2.1,-3.3,2257,2,1,15,0,0,0.0,0.0,0.0,0.0,0.0
30349,2023-01-03,Southwest,BWI,MSP,22.4,13.5,369,2,1,11,0,0,6.7,5.6,4.5,5.6,0.0
30403,2023-01-03,American,AUS,FLL,14.5,28.1,524,2,1,22,0,0,4.4,3.6,2.9,3.6,1.0
30531,2023-01-03,Delta,BWI,SLC,-16.5,-39.2,2459,2,1,16,0,0,0.0,0.0,0.0,0.0,0.0
30902,2023-01-03,Southwest,BNA,SLC,11.2,23.4,2160,2,1,20,0,0,3.4,2.8,2.2,2.8,1.0
31166,2023-01-03,Spirit,BOS,FLL,46.6,37.2,209,2,1,5,0,0,14.0,18.6,9.3,4.7,1.0
32016,2023-01-03,Delta,TPA,EWR,8.0,-10.9,951,2,1,22,0,0,2.4,2.0,1.6,2.0,0.0
33006,2023-01-03,Spirit,ORD,TPA,21.8,26.2,2634,2,1,9,0,0,6.5,8.7,4.4,2.2,1.0
34456,2023-01-03,American,DEN,MSP,13.0,18.9,443,2,1,16,0,0,3.9,3.2,2.6,3.2,1.0
35532,2023-01-03,Frontier,MCO,DTW,20.9,28.7,2627,2,1,16,0,1,6.3,7.9,4.2,2.5,1.0
37852,2023-01-03,American,SEA,DTW,3.3,-8.4,2249,2,1,16,0,0,1.0,0.8,0.7,0.8,0.0
38191,2023-01-03,Delta,FLL,PDX,6.6,-4.0,1303,2,1,21,0,0,2.0,1.6,1.3,1.6,0.0
38453,2023-01-03,Delta,MIA,LAX,-3.6,6.2,1253,2,1,2,0,0,0.0,0.0,0.0,0.0,0.0
43526,2023-01-03,Allegiant,JFK,DEN,9.7,25.5,2430,2,1,0,0,0,2.9,3.4,1.9,1.5,1.0
44977,2023-01-03,Southwest,MSP,BWI,,,734,2,1,4,1,0,0.0,0.0,0.0,0.0,
46225,2023-01-03,Delta,PHX,SAN,-10.3,-11.1,2334,2,1,7,0,0,0.0,0.0,0.0,0.0,0.0
47203,2023-01-03,Delta,ORD,SAN,4.9,-3.5,1456,2,1,11,0,0,1.5,1.2,1.0,1.2,0.0
47648,2023-01-03,Hawaiian,STL,PHX,39.8,30.7,2617,2,1,9,0,0,11.9,10.0,8.0,9.9,1.0
47722,2023-01-03,American,ORD,AUS,14.6,14.0,2280,2,1,12,0,0,4.4,3.6,2.9,3.6,0.0
48210,2023-01-03,Frontier,FLL,MSP,4.7,1.8,2523,2,1,16,0,0,1.4,1.8,0.9,0.6,0.0
48796,2023-01-03,United,SFO,EWR,85.3,111.3,1234,2,1,15,0,0,25.6,21.3,17.1,21.3,1.0
49540,2023-01-03,Hawaiian,ATL,ORD,32.1,36.4,2225,2,1,18,0,0,9.6,8.0,6.4,8.0,1.0
2579,2023-01-04,American,MCO,PHX,-11.4,-15.5,2140,3,1,15,0,0,0.0,0.0,0.0,0.0,0.0
3126,2023-01-04,United,TPA,MDW,25.7,27.3,1672,3,1,17,0,0,7.7,6.4,5.1,6.4,1.0
3273,2023-01-04,Southwest,TPA,DFW,-4.2,-32.6,1955,3,1,7,0,0,0.0,0.0,0.0,0.0,0.0
5846,2023-01-04,Southwest,IAH,ATL,,,912,3,1,6,1,0,0.0,0.0,0.0,0.0,
6705,2023-01-04,United,LAS,SEA,6.8,-2.0,233,3,1,18,0,0,2.0,1.7,1.4,1.7,0.0
9566,2023-01-04,United,AUS,STL,,,2420,3,1,5,1,0,0.0,0.0,0.0,0.0,
10854,2023-01-04,Southwest,PDX,LAS,43.0,49.3,2425,3,1,4,0,0,12.9,10.8,8.6,10.7,1.0
11132,2023-01-04,JetBlue,SEA,EWR,14.6,6.6,518,3,1,16,0,0,4.4,3.6,2.9,3.6,0.0
12228,2023-01-04,Allegiant,BOS,EWR,20.5,16.5,2106,3,1,16,0,0,6.2,7.2,4.1,3.1,1.0
13315,2023-01-04,Southwest,TPA,DFW,6.4,15.9,1955,3,1,10,0,0,1.9,1.6,1.3,1.6,1.0
13463,2023-01-04,Delta,PDX,SLC,,,649,3,1,15,1,0,0.0,0.0,0.0,0.0,
13908,2023-01-04,Alaska,MIA,SFO,13.9,17.1,2175,3,1,7,0,0,4.2,3.5,2.8,3.5,1.0
14730,2023-01-04,Hawaiian,MCO,TPA,20.2,18.7,1696,3,1,19,0,0,6.1,5.0,4.0,5.0,1.0
16443,2023-01-04,Southwest,MDW,BWI,3.7,11.2,405,3,1,15,0,0,1.1,0.9,0.7,0.9,0.0
17285,2023-01-04,Spirit,MSP,SFO,41.8,29.7,2440,3,1,17,0,0,12.5,16.7,8.4,4.2,1.0
19754,2023-01-04,Frontier,MSP,DCA,,,2199,3,1,4,1,0,0.0,0.0,0.0,0.0,
20404,2023-01-04,Frontier,JFK,DEN,9.3,12.2,2430,3,1,17,0,0,2.8,3.5,1.9,1.1,0.0
22550,2023-01-04,Southwest,DCA,SFO,11.1,16.5,481,3,1,9,0,0,3.3,2.8,2.2,2.8,1.0
22716,2023-01-04,United,SEA,SFO,81.4,102.7,585,3,1,21,0,0,24.4,20.4,16.3,20.3,1.0
23981,2023-01-04,American,BWI,PDX,29.4,38.1,560,3,1,9,0,0,8.8,7.4,5.9,7.3,1.0
24170,2023-01-04,Hawaiian,STL,IAH,8.1,11.7,709,3,1,18,0,0,2.4,2.0,1.6,2.0,0.0
24913,2023-01-04,Alaska,LAS,MSP,18.1,16.6,2413,3,1,13,0,0,5.4,4.5,3.6,4.5,1.0
25459,2023-01-04,Delta,DFW,DTW,4.7,5.7,2209,3,1,22,0,0,1.4,1.2,0.9,1.2,0.0
25478,2023-01-04,Southwest,SLC,TPA,7.4,-0.4,2213,3,1,7,0,0,2.2,1.8,1.5,1.8,0.0
26394,2023-01-04,Delta,DFW,ORD,-12.0,-18.8,2505,3,1,14,0,0,0.0,0.0,0.0,0.0,0.0
29231,2023-01-04,Southwest,DCA,MDW,21.5,32.3,610,3,1,22,0,0,6.4,5.4,4.3,5.4,1.0
30013,2023-01-04,Delta,DFW,MDW,-1.3,4.9,1099,3,1,14,0,0,0.0,0.0,0.0,0.0,0.0
31252,2023-01-04,United,ORD,JFK,4.1,3.2,1880,3,1,17,0,0,1.2,1.0,0.8,1.0,0.0
31811,2023-01-04,Spirit,JFK,ATL,23.4,12.0,2369,3,1,10,0,0,7.0,9.4,4.7,2.3,0.0
32245,2023-01-04,Alaska,BWI,JFK,1.8,16.8,1018,3,1,17,0,0,0.5,0.4,0.4,0.4,1.0
32254,2023-01-04,Delta,TPA,BOS,7.3,8.7,1384,3,1,13,0,0,2.2,1.8,1.5,1.8,0.0
33908,2023-01-04,Delta,DFW,MDW,17.5,21.4,1099,3,1,22,0,0,5.2,4.4,3.5,4.4,1.0
34027,2023-01-04,American,DCA,PDX,-9.2,-9.3,2180,3,1,13,0,0,0.0,0.0,0.0,0.0,0.0
35044,2023-01-04,Spirit,PHX,BWI,-1.0,8.5,1407,3,1,5,0,0,0.0,0.0,0.0,0.0,0.0
35562,2023-01-04,JetBlue,DCA,STL,-8.4,-16.6,2482,3,1,5,0,0,0.0,0.0,0.0,0.0,0.0
